SalePrice,OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,GarageCars,LotArea,GarageArea,YearBuilt,Fence,PoolArea,Foundation,LandContour,Neighborhood,Heating,RoofStyle,PoolQC
81000,5.0,1184,658.0,526.0,0.0,8410.0,0.0,1910.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gambrel,0.0
122000,7.0,1889,925.0,,1.0,10120.0,308.0,1910.0,MnPrv,0.0,CBlock,Bnk,OldTown,GasA,Hip,0.0
150750,5.0,1327,1063.0,0.0,2.0,7388.0,624.0,1959.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
175500,6.0,1422,1422.0,0.0,2.0,12090.0,576.0,1981.0,GdPrv,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
143000,5.0,1632,1632.0,0.0,2.0,25000.0,576.0,1967.0,NO-FENCE,0.0,CBlock,Low,Mitchel,GasA,Gable,0.0
213000,7.0,1630,1630.0,0.0,2.0,9750.0,451.0,2000.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
85000,3.0,1526,1013.0,0.0,0.0,8470.0,0.0,1915.0,MnPrv,0.0,CBlock,Lvl,IDOTRR,GasA,Hip,0.0
90000,4.0,1040,0.0,0.0,2.0,7200.0,420.0,1949.0,NO-FENCE,0.0,Slab,Lvl,NAmes,Wall,Gable,0.0
128000,6.0,1647,806.0,806.0,1.0,6858.0,216.0,1915.0,NO-FENCE,0.0,PConc,Bnk,SWISU,GasA,Gable,0.0
135000,4.0,1981,1122.0,653.0,2.0,7804.0,576.0,1928.0,MnPrv,0.0,BrkTil,Lvl,SWISU,GasA,Gable,0.0
167000,6.0,1644,1416.0,0.0,2.0,9600.0,418.0,1953.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
276000,8.0,2574,1482.0,1092.0,3.0,9588.0,868.0,2007.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
180500,6.0,1824,764.0,764.0,2.0,13515.0,520.0,1919.0,GdPrv,0.0,PConc,Lvl,BrkSide,GasA,Gambrel,0.0
168500,6.0,1350,1248.0,0.0,2.0,9020.0,520.0,1964.0,GdPrv,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
143750,6.0,958,958.0,0.0,2.0,4928.0,440.0,1976.0,NO-FENCE,0.0,CBlock,Lvl,NPkVill,GasA,Gable,0.0
207000,6.0,1848,833.0,795.0,2.0,13053.0,370.0,1923.0,NO-FENCE,0.0,BrkTil,Bnk,BrkSide,GasA,Gambrel,0.0
150000,4.0,1620,1281.0,0.0,2.0,9991.0,490.0,1976.0,GdWo,0.0,CBlock,Lvl,Sawyer,GasA,Gable,0.0
173000,6.0,1167,1158.0,0.0,2.0,9248.0,400.0,1992.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
113000,6.0,1487,735.0,689.0,1.0,8741.0,220.0,1945.0,MnPrv,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
100000,5.0,892,892.0,0.0,1.0,7150.0,288.0,1967.0,GdWo,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
119000,5.0,804,788.0,0.0,1.0,7200.0,240.0,1940.0,MnPrv,0.0,CBlock,Lvl,OldTown,GasA,Gable,0.0
84500,5.0,1140,1140.0,0.0,0.0,17217.0,0.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Mitchel,GasA,Gable,0.0
140000,6.0,1796,780.0,813.0,2.0,7056.0,483.0,1963.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
195000,6.0,2030,848.0,912.0,2.0,12046.0,551.0,1976.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
310000,10.0,2007,1017.0,981.0,3.0,11003.0,812.0,2008.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
86000,5.0,691,691.0,0.0,1.0,5400.0,216.0,1920.0,NO-FENCE,0.0,BrkTil,Lvl,OldTown,GasA,Gable,0.0
210000,8.0,1590,768.0,804.0,2.0,9000.0,676.0,2008.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
136900,6.0,1855,994.0,639.0,1.0,9525.0,325.0,1954.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
189000,7.0,1804,994.0,776.0,2.0,7500.0,442.0,1999.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
224900,7.0,1768,884.0,884.0,2.0,8158.0,543.0,2003.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
625000,10.0,3627,1930.0,1796.0,3.0,35760.0,807.0,1995.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Hip,0.0
180000,6.0,1298,1298.0,0.0,2.0,11200.0,403.0,1985.0,NO-FENCE,0.0,CBlock,Lvl,SawyerW,GasA,Gable,0.0
289000,7.0,1801,1501.0,0.0,2.0,15602.0,484.0,1959.0,GdWo,0.0,CBlock,Lvl,Crawfor,GasA,Gable,0.0
92000,5.0,630,630.0,0.0,0.0,1533.0,0.0,1970.0,NO-FENCE,0.0,CBlock,Lvl,MeadowV,GasA,Gable,0.0
110500,6.0,1103,1103.0,0.0,2.0,6000.0,440.0,1925.0,MnPrv,0.0,BrkTil,Lvl,OldTown,GasA,Gable,0.0
102776,4.0,1178,859.0,319.0,1.0,8712.0,384.0,1900.0,NO-FENCE,0.0,Stone,HLS,IDOTRR,GasA,Gable,0.0
109900,4.0,1196,1196.0,0.0,2.0,4800.0,440.0,1916.0,NO-FENCE,0.0,CBlock,Lvl,IDOTRR,GasA,Gable,0.0
250580,7.0,1372,1372.0,0.0,2.0,8640.0,529.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
165000,6.0,1431,1099.0,0.0,1.0,9150.0,296.0,1962.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
179600,7.0,1422,1422.0,0.0,2.0,8500.0,626.0,2004.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
240000,6.0,1953,1580.0,874.0,2.0,53107.0,501.0,1992.0,NO-FENCE,0.0,PConc,Low,ClearCr,GasA,Gable,0.0
140000,4.0,1121,1121.0,0.0,2.0,8546.0,440.0,2003.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gable,0.0
317000,8.0,2473,1143.0,1330.0,3.0,9591.0,852.0,2004.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Gable,0.0
132000,5.0,1057,1057.0,0.0,2.0,7420.0,576.0,1962.0,NO-FENCE,0.0,CBlock,Lvl,Sawyer,GasA,Hip,0.0
165500,5.0,1110,1097.0,0.0,2.0,9101.0,602.0,1978.0,NO-FENCE,0.0,PConc,Lvl,Mitchel,GasA,Gable,0.0
290000,8.0,2270,1152.0,1106.0,3.0,11764.0,671.0,1999.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Gable,0.0
378500,9.0,2018,2002.0,0.0,3.0,13214.0,746.0,2008.0,NO-FENCE,0.0,PConc,HLS,Timber,GasA,Hip,0.0
158900,6.0,1386,672.0,714.0,2.0,11616.0,440.0,1978.0,GdPrv,0.0,CBlock,Lvl,Sawyer,GasA,Hip,0.0
252000,8.0,1953,1082.0,871.0,3.0,10574.0,1043.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
180000,8.0,1337,1337.0,0.0,2.0,5395.0,462.0,1993.0,NO-FENCE,0.0,PConc,HLS,StoneBr,GasA,Gable,0.0
248000,8.0,2285,969.0,1288.0,3.0,11000.0,648.0,2000.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Gable,0.0
297000,8.0,1718,1705.0,0.0,3.0,10637.0,826.0,2007.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Hip,0.0
159950,5.0,1086,1024.0,0.0,2.0,13400.0,484.0,1966.0,GdWo,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
174000,7.0,1555,1373.0,0.0,3.0,3684.0,660.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Blmngtn,GasA,Hip,0.0
335000,7.0,1902,1902.0,0.0,2.0,17500.0,567.0,1959.0,NO-FENCE,0.0,PConc,Lvl,Crawfor,GasA,Gable,0.0
250000,7.0,2514,1216.0,1216.0,2.0,11170.0,693.0,1990.0,GdPrv,0.0,Wood,Lvl,Timber,GasA,Gable,0.0
153337,5.0,1224,1086.0,0.0,2.0,7018.0,528.0,1979.0,NO-FENCE,0.0,CBlock,Bnk,SawyerW,GasA,Gable,0.0
151000,6.0,1054,1054.0,0.0,2.0,9750.0,460.0,1969.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
336000,8.0,2612,1225.0,1336.0,3.0,12203.0,676.0,1998.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Hip,0.0
125500,5.0,902,876.0,0.0,1.0,6173.0,288.0,1967.0,MnPrv,0.0,CBlock,Lvl,Sawyer,GasA,Gable,0.0
260000,7.0,2353,845.0,1200.0,2.0,13005.0,484.0,1980.0,GdPrv,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
161750,6.0,1392,689.0,703.0,1.0,10900.0,299.0,1977.0,MnPrv,0.0,CBlock,Lvl,CollgCr,GasA,Gable,0.0
148000,5.0,1155,1109.0,0.0,2.0,11782.0,576.0,1961.0,MnPrv,0.0,CBlock,Lvl,Sawyer,GasA,Gable,0.0
138000,5.0,1904,1208.0,768.0,1.0,7200.0,240.0,1950.0,GdPrv,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
120000,6.0,1158,862.0,208.0,1.0,6000.0,208.0,1929.0,NO-FENCE,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
128000,6.0,1362,611.0,611.0,2.0,6155.0,502.0,1920.0,NO-FENCE,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
230000,7.0,2291,975.0,1286.0,2.0,8738.0,429.0,1999.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
40000,4.0,1317,649.0,668.0,1.0,8500.0,250.0,1920.0,MnPrv,0.0,BrkTil,Lvl,IDOTRR,GasA,Gambrel,0.0
318000,8.0,1734,1734.0,0.0,3.0,12085.0,928.0,2007.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Hip,0.0
148000,6.0,1194,1194.0,0.0,1.0,8760.0,312.0,1959.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
153900,5.0,1416,876.0,540.0,3.0,12665.0,720.0,1915.0,NO-FENCE,0.0,BrkTil,Lvl,OldTown,GasA,Gable,0.0
165000,5.0,1383,1383.0,0.0,1.0,13284.0,354.0,1954.0,GdPrv,0.0,PConc,Lvl,Sawyer,GasA,Gable,0.0
145000,5.0,2002,1001.0,1001.0,3.0,6270.0,871.0,1949.0,NO-FENCE,0.0,CBlock,HLS,Crawfor,GasA,Gable,0.0
225000,8.0,1496,1496.0,0.0,2.0,9158.0,474.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
117000,5.0,1604,984.0,620.0,2.0,10998.0,660.0,1941.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
73000,5.0,764,680.0,0.0,2.0,5232.0,504.0,1925.0,NO-FENCE,0.0,BrkTil,Bnk,OldTown,GasA,Gable,0.0
178000,6.0,1732,741.0,755.0,2.0,9206.0,476.0,1985.0,NO-FENCE,0.0,CBlock,Lvl,SawyerW,GasA,Gable,0.0
279500,7.0,1494,1494.0,0.0,3.0,10652.0,840.0,2006.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
102000,6.0,986,960.0,0.0,1.0,6180.0,180.0,1926.0,NO-FENCE,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
160200,7.0,1145,1145.0,0.0,2.0,3182.0,397.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Blmngtn,GasA,Gable,0.0
128000,6.0,1484,742.0,742.0,0.0,6300.0,0.0,1914.0,NO-FENCE,0.0,CBlock,Lvl,OldTown,GasA,Gable,0.0
137500,6.0,1344,819.0,0.0,2.0,14375.0,525.0,1958.0,NO-FENCE,0.0,CBlock,Lvl,Timber,GasA,Gable,0.0
157500,5.0,1539,650.0,581.0,2.0,10440.0,686.0,1904.0,NO-FENCE,0.0,PConc,Lvl,OldTown,GasA,Gable,0.0
325000,9.0,2504,1122.0,1370.0,3.0,11198.0,656.0,2005.0,NO-FENCE,0.0,PConc,Lvl,StoneBr,GasA,Hip,0.0
79900,4.0,747,600.0,0.0,2.0,5825.0,528.0,1926.0,NO-FENCE,0.0,PConc,Lvl,BrkSide,GasA,Gable,0.0
274300,7.0,2097,1108.0,989.0,2.0,9750.0,583.0,1998.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
184750,10.0,4676,3138.0,1538.0,3.0,40094.0,884.0,2007.0,NO-FENCE,0.0,PConc,Bnk,Edwards,GasA,Hip,0.0
134900,6.0,1176,698.0,390.0,2.0,6000.0,624.0,1937.0,NO-FENCE,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
34900,4.0,720,720.0,0.0,0.0,7879.0,0.0,1920.0,GdWo,0.0,CBlock,Lvl,IDOTRR,GasA,Gable,0.0
235128,8.0,1580,1580.0,0.0,3.0,11932.0,830.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
150000,4.0,1440,1440.0,0.0,0.0,7711.0,0.0,1977.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gable,0.0
173500,6.0,1476,738.0,738.0,2.0,8633.0,540.0,2005.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
190000,7.0,1500,1500.0,0.0,2.0,8487.0,570.0,2004.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
117000,5.0,1348,884.0,464.0,1.0,6000.0,216.0,1925.0,NO-FENCE,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
146000,5.0,1200,,0.0,2.0,9230.0,884.0,1965.0,MnPrv,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
159000,6.0,1394,1394.0,0.0,2.0,9500.0,514.0,1963.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
173000,6.0,1632,800.0,832.0,2.0,9130.0,484.0,1966.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Hip,0.0
125000,5.0,912,912.0,0.0,1.0,8521.0,336.0,1967.0,MnPrv,0.0,CBlock,Lvl,Sawyer,GasA,Gable,0.0
239000,6.0,2624,1370.0,1254.0,3.0,22420.0,864.0,1918.0,NO-FENCE,0.0,BrkTil,Lvl,Crawfor,GasW,Hip,0.0
143900,5.0,1696,1140.0,0.0,1.0,13673.0,349.0,1962.0,NO-FENCE,0.0,CBlock,Lvl,Sawyer,GasA,Gable,0.0
110000,5.0,1230,440.0,548.0,2.0,10440.0,440.0,1910.0,MnPrv,0.0,PConc,Lvl,OldTown,GasA,Gable,0.0
315000,8.0,2727,853.0,1178.0,2.0,10570.0,440.0,1932.0,NO-FENCE,0.0,CBlock,Bnk,Crawfor,GasA,Hip,0.0
172785,6.0,1456,728.0,728.0,2.0,15578.0,429.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
120500,4.0,864,864.0,0.0,2.0,6960.0,660.0,1970.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
130000,6.0,1709,970.0,739.0,2.0,2522.0,380.0,2004.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gable,0.0
227000,8.0,1665,810.0,855.0,2.0,8400.0,528.0,2001.0,NO-FENCE,0.0,PConc,Lvl,NWAmes,GasA,Gable,0.0
260000,7.0,2646,1347.0,1274.0,3.0,9900.0,656.0,1993.0,NO-FENCE,0.0,PConc,Low,NoRidge,GasA,Gable,0.0
183000,7.0,1640,798.0,842.0,2.0,7226.0,595.0,2003.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
95000,3.0,1699,978.0,685.0,2.0,10615.0,420.0,1900.0,NO-FENCE,0.0,CBlock,Bnk,OldTown,GasA,Gable,0.0
256000,4.0,1663,1364.0,0.0,2.0,53227.0,529.0,1954.0,NO-FENCE,0.0,CBlock,Low,ClearCr,GasA,Flat,0.0
125000,5.0,1728,1728.0,0.0,2.0,9100.0,504.0,1963.0,NO-FENCE,0.0,CBlock,Lvl,Sawyer,GasA,Gable,0.0
189000,6.0,1845,1055.0,790.0,2.0,11218.0,462.0,1992.0,GdPrv,0.0,PConc,Lvl,SawyerW,GasA,Gable,0.0
187000,6.0,1851,822.0,831.0,2.0,9760.0,440.0,1964.0,MnWw,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
232600,8.0,1489,1489.0,0.0,2.0,11216.0,776.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
127500,6.0,864,864.0,0.0,1.0,9100.0,300.0,1959.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
147500,5.0,1256,1256.0,0.0,1.0,9937.0,276.0,1965.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
138000,5.0,816,816.0,0.0,2.0,6600.0,816.0,1982.0,NO-FENCE,0.0,PConc,Lvl,Mitchel,GasA,Gable,0.0
201800,7.0,1820,864.0,918.0,2.0,13700.0,492.0,1965.0,GdPrv,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
238000,7.0,2127,1104.0,1215.0,3.0,13125.0,833.0,1991.0,GdPrv,0.0,PConc,Lvl,SawyerW,GasA,Gable,0.0
126500,5.0,1065,1065.0,0.0,2.0,8892.0,461.0,1960.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
125000,6.0,1200,1200.0,0.0,1.0,11340.0,312.0,1923.0,NO-FENCE,0.0,BrkTil,Lvl,OldTown,GasA,Gable,0.0
206000,7.0,1208,1187.0,0.0,2.0,6762.0,632.0,2006.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
281213,8.0,2482,1094.0,1349.0,3.0,12665.0,642.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Timber,GasA,Hip,0.0
260400,7.0,1720,1720.0,0.0,2.0,10593.0,527.0,1996.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Hip,0.0
87000,5.0,840,672.0,0.0,0.0,4388.0,0.0,1930.0,NO-FENCE,0.0,BrkTil,Bnk,OldTown,GasA,Gable,0.0
179200,6.0,1294,1278.0,0.0,2.0,7153.0,496.0,1991.0,GdWo,0.0,CBlock,Lvl,SawyerW,GasA,Gable,0.0
157000,5.0,1090,1090.0,0.0,2.0,7024.0,450.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gable,0.0
258000,8.0,2263,1141.0,1098.0,2.0,12090.0,420.0,1998.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Hip,0.0
122000,5.0,969,969.0,0.0,2.0,10356.0,440.0,1975.0,MnPrv,0.0,CBlock,Lvl,CollgCr,GasA,Gable,0.0
81000,3.0,894,894.0,0.0,3.0,18000.0,1248.0,1935.0,NO-FENCE,0.0,CBlock,Low,IDOTRR,GasA,Gable,0.0
115000,5.0,1028,1008.0,0.0,2.0,8960.0,360.0,1927.0,NO-FENCE,0.0,CBlock,Lvl,OldTown,GasA,Gable,0.0
145000,6.0,1958,979.0,979.0,2.0,7136.0,492.0,1946.0,NO-FENCE,0.0,CBlock,HLS,Crawfor,GasA,Gable,0.0
147000,8.0,1795,1795.0,0.0,3.0,9986.0,895.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
395192,9.0,1940,1930.0,0.0,3.0,10159.0,606.0,2009.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Hip,0.0
157000,5.0,1178,1176.0,0.0,2.0,10000.0,439.0,1973.0,MnPrv,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
140000,6.0,1482,672.0,672.0,1.0,12155.0,400.0,1925.0,NO-FENCE,0.0,BrkTil,Lvl,SWISU,GasA,Gable,0.0
227680,7.0,1428,1417.0,0.0,2.0,12274.0,554.0,2008.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
133500,5.0,864,864.0,0.0,1.0,15523.0,338.0,1972.0,NO-FENCE,0.0,CBlock,Lvl,CollgCr,GasA,Gable,0.0
95000,5.0,1111,616.0,495.0,1.0,9084.0,200.0,1941.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
185000,6.0,1470,680.0,790.0,2.0,9765.0,420.0,1993.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
160000,6.0,1116,1116.0,0.0,2.0,10000.0,440.0,1962.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
120000,6.0,864,864.0,0.0,1.0,7332.0,288.0,1959.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
153000,5.0,1297,1297.0,0.0,2.0,8532.0,498.0,1954.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
147000,5.0,1113,1113.0,0.0,1.0,9600.0,264.0,1950.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
204000,7.0,1501,1490.0,0.0,2.0,10335.0,577.0,1999.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
215200,7.0,1547,756.0,783.0,2.0,8640.0,614.0,2009.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
254900,7.0,1947,991.0,956.0,2.0,12552.0,678.0,2004.0,GdWo,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
255500,8.0,1717,1709.0,0.0,3.0,11146.0,908.0,2006.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Gable,0.0
155000,6.0,1052,1010.0,0.0,2.0,8816.0,440.0,1971.0,MnPrv,0.0,CBlock,Lvl,ClearCr,GasA,Gable,0.0
269790,7.0,2013,1117.0,886.0,2.0,9920.0,455.0,1996.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Gable,0.0
159895,7.0,1266,1266.0,0.0,2.0,3182.0,388.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Blmngtn,GasA,Gable,0.0
556581,9.0,2868,1992.0,876.0,3.0,16056.0,716.0,2005.0,NO-FENCE,0.0,PConc,Lvl,StoneBr,GasA,Hip,0.0
236000,7.0,2256,952.0,1276.0,2.0,8795.0,554.0,2000.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
185500,7.0,1414,1414.0,0.0,2.0,8773.0,494.0,2004.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
201000,6.0,1721,928.0,785.0,2.0,8462.0,471.0,1994.0,NO-FENCE,0.0,PConc,Lvl,SawyerW,GasA,Gable,0.0
179900,6.0,1552,713.0,741.0,2.0,11475.0,434.0,1975.0,MnPrv,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
68400,4.0,1128,698.0,430.0,2.0,7500.0,528.0,1920.0,NO-FENCE,0.0,CBlock,Lvl,IDOTRR,GasA,Gable,0.0
171000,6.0,1118,1096.0,0.0,1.0,9880.0,358.0,1977.0,GdPrv,576.0,CBlock,Lvl,Mitchel,GasA,Gable,3.0
150900,6.0,1728,1728.0,0.0,2.0,12640.0,574.0,1976.0,NO-FENCE,0.0,CBlock,Lvl,Mitchel,GasA,Gable,0.0
402000,8.0,2448,1629.0,762.0,3.0,46589.0,711.0,1994.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Hip,0.0
143000,5.0,1473,1437.0,0.0,1.0,25095.0,452.0,1968.0,NO-FENCE,0.0,CBlock,Low,ClearCr,GasA,Flat,0.0
187500,7.0,1717,1156.0,530.0,2.0,13758.0,400.0,1990.0,NO-FENCE,0.0,CBlock,Lvl,Timber,GasA,Gable,0.0
190000,7.0,1166,856.0,0.0,2.0,9587.0,400.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
202500,8.0,1370,1370.0,0.0,2.0,6442.0,484.0,2006.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Gable,0.0
197900,6.0,1724,1680.0,0.0,2.0,17871.0,480.0,1967.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
130000,7.0,1709,970.0,739.0,2.0,2522.0,380.0,2004.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gable,0.0
89500,6.0,987,483.0,504.0,1.0,1680.0,264.0,1971.0,NO-FENCE,0.0,CBlock,Lvl,BrDale,GasA,Gable,0.0
200100,7.0,1802,793.0,901.0,1.0,7588.0,216.0,1920.0,NO-FENCE,0.0,BrkTil,Lvl,Crawfor,GasA,Gable,0.0
239000,6.0,2345,952.0,1175.0,2.0,16560.0,360.0,1932.0,NO-FENCE,0.0,BrkTil,Lvl,Crawfor,GasA,Gable,0.0
154500,6.0,1068,1059.0,0.0,1.0,8414.0,264.0,1963.0,MnPrv,0.0,CBlock,Lvl,Sawyer,GasA,Hip,0.0
193000,6.0,1617,1604.0,0.0,2.0,8012.0,533.0,1993.0,NO-FENCE,0.0,PConc,Lvl,SawyerW,GasA,Gable,0.0
150000,6.0,1244,1244.0,0.0,1.0,11988.0,336.0,1957.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
137500,4.0,1180,700.0,0.0,1.0,11600.0,252.0,1922.0,NO-FENCE,0.0,BrkTil,Lvl,Crawfor,GasA,Gable,0.0
147400,7.0,1223,600.0,623.0,2.0,2544.0,480.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
207500,6.0,1686,1686.0,0.0,2.0,10240.0,612.0,1980.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
293077,8.0,1646,1638.0,0.0,3.0,9520.0,800.0,2007.0,NO-FENCE,0.0,PConc,HLS,Timber,GasA,Gable,0.0
131400,5.0,1144,864.0,0.0,1.0,10000.0,264.0,1961.0,GdWo,0.0,CBlock,Lvl,Sawyer,GasA,Hip,0.0
213500,7.0,1797,939.0,858.0,2.0,9245.0,639.0,2006.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
101800,4.0,1224,0.0,0.0,2.0,9842.0,462.0,1962.0,NO-FENCE,0.0,Slab,Lvl,NAmes,GasA,Gable,0.0
235000,7.0,1865,992.0,873.0,3.0,10316.0,839.0,2000.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
139000,5.0,1056,1056.0,0.0,1.0,8176.0,308.0,1958.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
485000,9.0,3140,1926.0,1174.0,3.0,13518.0,820.0,2008.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Hip,0.0
151000,6.0,1212,506.0,0.0,2.0,8471.0,492.0,1977.0,GdWo,0.0,CBlock,Lvl,Sawyer,GasA,Gable,0.0
307000,8.0,1694,1686.0,0.0,2.0,10084.0,636.0,2004.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
